134
126
129
132
132
131
128
130
134
127
139
135
137
137
131
130
126
121
133
129
122
130
133
117
130
132
122
111
136
120
128
128
132
125
134
131
127
129
126
128
145
127
138
108
109
134
133
126
126
134
118
129
123
139
144
131
137
139
144
122
154
117
127
142
